application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3614,Male,TRUE,3.06,Business,International,650,7,PE/VC,Deny
3615,Female,FALSE,3.19,STEM,Black,610,4,Investment Banking,Deny
3616,Female,FALSE,3.35,Business,Asian,690,6,Technology,Admit
3617,Male,FALSE,3.4,Humanities,Asian,710,4,Technology,Deny
3618,Female,FALSE,3.23,Humanities,Asian,570,7,PE/VC,Deny
3619,Male,FALSE,3.34,Business,Other,650,5,Other,Deny
3620,Male,TRUE,3.5,Business,International,660,3,Health Care,Admit
3621,Male,TRUE,3.18,Business,International,620,4,Technology,Deny
3622,Female,TRUE,3.33,Humanities,International,640,6,Consulting,Deny
3623,Male,FALSE,3.24,Business,White,600,6,Consulting,Deny
3624,Male,FALSE,3.23,Business,Hispanic,650,4,Other,Deny
3625,Female,FALSE,3.07,Business,White,640,6,Technology,Deny
3626,Male,FALSE,3.08,Humanities,Black,630,5,Consulting,Deny
3627,Male,FALSE,3.09,Humanities,White,630,3,Technology,Deny
3628,Male,FALSE,3.35,Business,White,650,5,PE/VC,Deny
3629,Female,TRUE,3.16,STEM,International,580,7,Other,Deny
3630,Male,TRUE,3.26,STEM,International,600,6,Nonprofit/Gov,Deny
3631,Male,TRUE,3.02,Humanities,International,570,7,Technology,Deny
3632,Female,TRUE,3.31,Humanities,International,670,5,Real Estate,Deny
3633,Female,TRUE,3.14,STEM,International,610,3,Other,Deny
3634,Male,FALSE,3.21,Humanities,Hispanic,690,5,PE/VC,Admit
3635,Male,FALSE,3.52,Humanities,Asian,760,7,Financial Services,Deny
3636,Male,FALSE,3.25,Business,Asian,660,5,Consulting,Deny
3637,Male,TRUE,3.26,Humanities,International,610,5,Technology,Deny
3638,Female,TRUE,2.78,Humanities,International,570,6,Health Care,Deny
3639,Male,FALSE,2.98,STEM,Black,580,5,Investment Banking,Deny
3640,Female,FALSE,3.25,STEM,Asian,710,5,PE/VC,Admit
3641,Female,TRUE,3.18,Humanities,International,610,5,Media/Entertainment,Deny
3642,Male,FALSE,3.31,Humanities,Asian,650,4,Consulting,Deny
3643,Male,FALSE,3.13,Humanities,White,630,5,Technology,Deny
3644,Male,TRUE,3.55,STEM,International,750,6,Health Care,Admit
3645,Male,FALSE,3.14,STEM,White,640,4,Health Care,Deny
3646,Male,FALSE,3.36,STEM,Black,740,5,Financial Services,Deny
3647,Male,FALSE,3.43,STEM,White,660,4,PE/VC,Deny
3648,Female,FALSE,3.17,Humanities,White,700,4,Other,Deny
3649,Female,FALSE,3.54,Business,White,780,5,Health Care,Deny
3650,Male,TRUE,3.41,STEM,International,670,5,Health Care,Deny
3651,Male,FALSE,3.17,STEM,Hispanic,630,6,Nonprofit/Gov,Deny
3652,Female,FALSE,3.03,STEM,Hispanic,570,3,PE/VC,Deny
3653,Female,FALSE,3.21,Business,Asian,650,6,Consulting,Deny
3654,Female,TRUE,3.07,Humanities,International,580,6,Consulting,Deny
3655,Female,FALSE,3.28,Business,White,680,6,Consulting,Deny
3656,Male,FALSE,3.21,STEM,Asian,680,4,Consulting,Deny
3657,Female,FALSE,3.34,Business,Asian,710,5,Other,Deny
3658,Male,FALSE,3.08,STEM,White,620,4,Technology,Deny
3659,Male,FALSE,3.3,Humanities,Black,650,4,Consulting,Deny
3660,Male,FALSE,3.15,Humanities,White,590,4,Technology,Deny
3661,Male,FALSE,3.34,STEM,Asian,690,4,Investment Banking,Admit
3662,Female,FALSE,3.45,Humanities,Black,720,5,Investment Banking,Deny
3663,Male,FALSE,3.15,STEM,Black,640,3,Technology,Deny
3664,Male,TRUE,3.28,Business,International,660,6,Financial Services,Admit
3665,Female,TRUE,3.03,Humanities,International,580,5,Financial Services,Deny
3666,Male,FALSE,3.32,Humanities,Asian,680,6,PE/VC,Deny
3667,Female,TRUE,3.02,Humanities,International,600,6,Technology,Deny
3668,Female,FALSE,3.19,Humanities,Black,660,6,Other,Deny
3669,Female,FALSE,3.18,Humanities,Hispanic,620,7,Consulting,Deny
3670,Male,FALSE,3.2,Humanities,Black,600,3,Nonprofit/Gov,Deny
3671,Female,FALSE,3.03,Humanities,Black,570,3,Nonprofit/Gov,Deny
3672,Male,FALSE,3.13,Business,White,610,5,Consulting,Deny
3673,Male,FALSE,3.46,Humanities,Hispanic,680,4,Consulting,Deny
3674,Female,FALSE,3.17,Business,Black,680,5,Consulting,Deny
3675,Female,FALSE,3,Business,White,580,4,Consulting,Deny
3676,Male,FALSE,3.25,Business,Asian,630,4,Nonprofit/Gov,Deny
3677,Female,FALSE,3.19,Humanities,Black,680,5,Other,Deny
3678,Female,FALSE,3.46,Business,White,690,7,Retail,Deny
3679,Female,FALSE,3.18,Humanities,White,660,6,Media/Entertainment,Deny
3680,Male,FALSE,3.3,Humanities,White,610,5,Consulting,Deny
3681,Female,FALSE,3.1,Humanities,White,580,4,Nonprofit/Gov,Deny
3682,Male,FALSE,3.28,Business,Black,700,5,Technology,Admit
3683,Male,TRUE,3.28,STEM,International,590,6,PE/VC,Deny
3684,Male,FALSE,3.16,Humanities,Asian,640,6,Financial Services,Deny
3685,Male,FALSE,3.24,Humanities,Asian,640,4,PE/VC,Deny
3686,Female,TRUE,3.28,Business,International,730,6,Nonprofit/Gov,Deny
3687,Male,FALSE,3.17,Humanities,Black,610,8,Investment Banking,Deny
3688,Female,FALSE,3.28,Business,Black,580,6,PE/VC,Deny
3689,Male,FALSE,3.33,STEM,Hispanic,630,5,Financial Services,Deny
3690,Male,FALSE,3.32,Business,Asian,600,5,Consulting,Deny
3691,Male,FALSE,3.36,Business,Other,700,5,Technology,Deny
3692,Female,TRUE,3.33,STEM,International,620,5,Consulting,Deny
3693,Female,TRUE,3.17,STEM,International,700,5,PE/VC,Deny
3694,Male,FALSE,3.46,STEM,Asian,750,6,Consulting,Deny
3695,Male,FALSE,3.24,STEM,Asian,700,5,Investment Management,Deny
3696,Male,FALSE,3.27,STEM,Asian,640,5,Technology,Deny
3697,Male,FALSE,3.18,Humanities,Black,630,5,Energy,Deny
3698,Male,FALSE,3.31,STEM,White,650,7,Health Care,Deny
3699,Male,FALSE,3.24,Humanities,Asian,650,5,PE/VC,Deny
3700,Female,FALSE,3.26,STEM,Asian,620,3,Health Care,Deny
3701,Male,TRUE,3.18,Business,International,580,6,Consulting,Deny
3702,Female,TRUE,3.01,Humanities,International,600,6,CPG,Deny
3703,Female,FALSE,3.36,Humanities,Asian,610,5,Consulting,Deny
3704,Female,FALSE,3.42,STEM,Black,690,5,Investment Banking,Admit
3705,Female,FALSE,3.3,Business,Black,670,3,Technology,Deny
3706,Female,FALSE,3.29,STEM,Asian,710,5,Nonprofit/Gov,Deny
3707,Female,FALSE,3.04,STEM,Asian,630,5,Real Estate,Deny
3708,Female,TRUE,3.07,Business,International,570,5,Nonprofit/Gov,Deny
3709,Male,TRUE,3.3,Humanities,International,640,6,Consulting,Deny
3710,Female,FALSE,3.19,Business,White,600,5,Investment Banking,Deny
3711,Male,FALSE,3.41,Business,Asian,640,5,PE/VC,Deny
3712,Male,FALSE,3.16,STEM,White,680,4,Financial Services,Deny
3713,Female,TRUE,3.27,Humanities,International,640,5,PE/VC,Deny
3714,Male,FALSE,3.36,Business,Hispanic,670,6,Technology,Deny
3715,Male,FALSE,3.22,STEM,White,650,6,Investment Banking,Deny
3716,Male,FALSE,3.47,Humanities,Black,680,4,Consulting,Deny
3717,Male,TRUE,3.33,Humanities,International,670,5,PE/VC,Deny
3718,Female,FALSE,3.39,STEM,Black,650,7,PE/VC,Deny
3719,Female,TRUE,3,STEM,International,570,5,Consulting,Deny
3720,Female,FALSE,3.1,Business,Asian,580,5,Financial Services,Deny
3721,Female,FALSE,3.48,Business,Hispanic,680,4,Consulting,Deny
3722,Female,FALSE,3.36,Business,White,750,5,Investment Banking,Deny
3723,Male,FALSE,3.14,Humanities,Hispanic,650,4,PE/VC,Deny
3724,Female,FALSE,3.04,STEM,Black,640,5,Health Care,Deny
3725,Male,FALSE,3.09,Humanities,Hispanic,630,5,PE/VC,Deny
3726,Male,FALSE,3.14,Business,White,660,5,PE/VC,Deny
3727,Male,TRUE,3.26,STEM,International,670,6,Technology,Deny
3728,Female,FALSE,3.06,Business,Hispanic,650,4,Consulting,Deny
3729,Female,TRUE,3.24,Business,International,580,6,Health Care,Deny
3730,Male,TRUE,2.97,Humanities,International,570,4,PE/VC,Deny
3731,Male,FALSE,3.43,STEM,Asian,660,5,Financial Services,Deny
3732,Female,TRUE,3.47,STEM,International,680,4,Consulting,Deny
3733,Female,FALSE,3.24,Humanities,Asian,630,5,Nonprofit/Gov,Deny
3734,Male,TRUE,3.24,Humanities,International,690,6,PE/VC,Deny
3735,Male,TRUE,2.98,Humanities,International,610,3,PE/VC,Deny
3736,Male,FALSE,3.18,STEM,Hispanic,620,5,Technology,Deny
3737,Male,TRUE,3.56,Humanities,International,730,4,PE/VC,Deny
3738,Female,FALSE,3.31,Business,Black,660,4,Consulting,Waitlist
3739,Female,FALSE,3.41,Humanities,Asian,650,5,Consulting,Deny
3740,Male,FALSE,3.25,Humanities,White,620,5,PE/VC,Deny
3741,Female,FALSE,3.24,STEM,White,590,5,Technology,Deny
3742,Male,FALSE,3.36,Humanities,White,730,5,PE/VC,Deny
3743,Male,FALSE,3.23,Humanities,Asian,630,6,Consulting,Deny
3744,Male,FALSE,3.18,Business,Asian,680,5,Nonprofit/Gov,Deny
3745,Male,TRUE,3.25,STEM,International,640,4,Technology,Deny
3746,Female,FALSE,3.5,Humanities,Asian,740,7,Technology,Deny
3747,Female,TRUE,3.22,Business,International,700,4,Investment Management,Admit
3748,Male,FALSE,3.43,Humanities,Other,600,5,Consulting,Deny
3749,Male,FALSE,3.28,Business,Asian,750,3,Media/Entertainment,Admit
3750,Female,FALSE,3.11,STEM,Black,600,5,Consulting,Deny
3751,Female,FALSE,3.27,Business,Asian,700,7,Consulting,Deny
3752,Male,FALSE,3.37,Humanities,Asian,650,5,Technology,Deny
3753,Male,FALSE,3.28,STEM,Asian,690,5,Other,Deny
3754,Male,FALSE,3.03,Humanities,Black,570,4,Consulting,Deny
3755,Male,FALSE,3.07,Humanities,Asian,630,4,PE/VC,Deny
3756,Female,TRUE,3.12,Business,International,590,5,Financial Services,Deny
3757,Female,FALSE,3.17,STEM,Asian,570,4,Consulting,Deny
3758,Male,TRUE,3.43,Humanities,International,690,6,Consulting,Deny
3759,Male,FALSE,3.39,Humanities,White,640,6,Health Care,Deny
3760,Male,FALSE,3.28,Business,Asian,660,6,Investment Banking,Admit
3761,Male,TRUE,3.22,Business,International,670,6,Investment Banking,Deny
3762,Male,TRUE,3.24,STEM,International,680,4,Investment Banking,Admit
3763,Male,FALSE,3.46,Humanities,White,740,4,Investment Management,Deny
3764,Male,FALSE,3.25,STEM,Asian,670,5,Nonprofit/Gov,Admit
3765,Male,TRUE,3.13,Business,International,610,6,Investment Banking,Deny
3766,Male,FALSE,3.23,STEM,White,640,5,Consulting,Deny
3767,Male,FALSE,3.13,STEM,Hispanic,610,6,Nonprofit/Gov,Deny
3768,Male,FALSE,3.12,Business,Black,670,6,Investment Banking,Deny
3769,Male,FALSE,3.16,STEM,White,650,2,PE/VC,Deny
3770,Male,TRUE,3.24,Humanities,International,690,3,Consulting,Deny
3771,Male,FALSE,3.06,STEM,Hispanic,580,5,Consulting,Deny
3772,Female,FALSE,3.13,Humanities,Other,660,4,Other,Deny
3773,Female,FALSE,3.25,Humanities,Black,640,3,Investment Management,Deny
3774,Male,FALSE,3.32,Humanities,Asian,570,6,Financial Services,Deny
3775,Female,FALSE,3.21,STEM,White,630,3,Consulting,Deny
3776,Male,FALSE,3.16,Business,White,680,5,PE/VC,Deny
3777,Male,TRUE,3.28,Business,International,660,4,Financial Services,Waitlist
3778,Male,TRUE,3.19,Business,International,620,7,Nonprofit/Gov,Deny
3779,Male,FALSE,3.26,Humanities,Asian,640,4,PE/VC,Deny
3780,Female,TRUE,3.27,Business,International,680,3,PE/VC,Admit
3781,Male,FALSE,3.58,Business,Asian,760,5,Consulting,Admit
3782,Male,FALSE,3.2,STEM,White,650,5,Consulting,Deny
3783,Female,FALSE,3.19,Business,Hispanic,600,6,Nonprofit/Gov,Deny
3784,Male,TRUE,3.28,Humanities,International,680,6,Consulting,Admit
3785,Male,FALSE,3.09,STEM,Asian,570,4,Consulting,Deny
3786,Male,FALSE,3.05,Business,Black,660,5,Consulting,Deny
3787,Male,TRUE,3.2,Business,International,660,6,Technology,Deny
3788,Female,FALSE,2.99,Humanities,White,600,5,Consulting,Deny
3789,Male,FALSE,3.26,Humanities,Hispanic,730,4,Health Care,Deny
3790,Female,FALSE,3.29,Humanities,White,640,5,PE/VC,Deny
3791,Male,FALSE,3.32,STEM,Hispanic,640,6,Technology,Deny
3792,Male,TRUE,3.4,STEM,International,720,7,Consulting,Admit
3793,Male,FALSE,3.42,Humanities,White,580,6,PE/VC,Deny
3794,Female,FALSE,3.38,Humanities,Asian,690,4,Nonprofit/Gov,Deny
3795,Male,FALSE,3.46,Humanities,Black,600,4,Technology,Deny
3796,Male,FALSE,3.21,STEM,White,630,6,Nonprofit/Gov,Deny
3797,Female,FALSE,3.42,Humanities,White,660,5,PE/VC,Deny
3798,Female,FALSE,3.36,Business,Asian,710,5,Financial Services,Deny
3799,Male,FALSE,3.24,Humanities,Black,680,5,PE/VC,Admit
3800,Male,TRUE,3.21,STEM,International,670,4,Technology,Admit
3801,Male,TRUE,3.38,Humanities,International,700,7,Nonprofit/Gov,Deny
3802,Male,FALSE,3.07,STEM,White,650,7,Consulting,Deny
3803,Male,FALSE,3.48,Humanities,White,690,4,Investment Management,Deny
3804,Female,FALSE,3.18,Humanities,Black,680,4,Nonprofit/Gov,Deny
3805,Female,FALSE,3.27,STEM,Hispanic,670,4,Real Estate,Admit
3806,Male,TRUE,3.17,STEM,International,590,5,Investment Banking,Deny
3807,Female,FALSE,3.21,STEM,Other,600,6,Consulting,Deny
3808,Male,TRUE,3.34,Humanities,International,740,4,Consulting,Deny
3809,Female,FALSE,3.01,STEM,Asian,570,4,PE/VC,Deny
3810,Female,FALSE,3.28,Business,Other,660,6,Financial Services,Deny
3811,Male,FALSE,3.06,STEM,Asian,570,5,Real Estate,Deny
3812,Male,FALSE,3.34,STEM,Hispanic,730,5,PE/VC,Deny
3813,Male,TRUE,3.37,Humanities,International,640,5,Financial Services,Deny
3814,Male,FALSE,3.24,Business,Asian,710,5,PE/VC,Deny
3815,Male,FALSE,3.22,STEM,Black,720,5,Health Care,Deny
3816,Female,FALSE,3.15,Business,White,640,5,Investment Banking,Deny
3817,Female,FALSE,3.45,STEM,Asian,630,6,Consulting,Deny
3818,Female,FALSE,3.23,Business,White,670,5,Real Estate,Deny
3819,Male,FALSE,3.23,Humanities,Black,620,6,Financial Services,Deny
3820,Male,FALSE,3.39,STEM,White,720,4,PE/VC,Deny
3821,Male,FALSE,3.27,STEM,Asian,600,5,Nonprofit/Gov,Deny
3822,Male,TRUE,3.29,Humanities,International,640,5,Technology,Deny
3823,Female,FALSE,3.26,STEM,White,750,5,PE/VC,Deny
3824,Male,TRUE,3.07,STEM,International,640,5,Consulting,Deny
3825,Female,TRUE,3.28,Business,International,610,5,Other,Deny
3826,Male,FALSE,3.14,Business,Black,620,4,Other,Deny
3827,Female,TRUE,2.93,Humanities,International,640,5,Consulting,Deny
3828,Male,FALSE,3.3,Business,White,600,4,Investment Banking,Deny
3829,Female,TRUE,3.08,Humanities,International,570,5,CPG,Deny
3830,Male,FALSE,3.12,Business,Hispanic,600,5,Consulting,Deny
3831,Female,FALSE,3.3,Business,Hispanic,590,6,PE/VC,Deny
3832,Female,TRUE,3.3,STEM,International,630,4,Investment Banking,Deny
3833,Male,FALSE,3.22,Business,Asian,630,4,Investment Banking,Deny
3834,Male,FALSE,3.4,STEM,White,700,5,Other,Admit
3835,Female,FALSE,3.21,Humanities,White,660,4,PE/VC,Deny
3836,Female,FALSE,3.45,STEM,White,750,5,Other,Admit
3837,Female,FALSE,3.49,Business,Hispanic,680,6,Investment Banking,Admit
3838,Female,FALSE,3.35,Humanities,Black,660,5,PE/VC,Deny
3839,Male,FALSE,3.24,STEM,White,630,5,Investment Management,Deny
3840,Female,FALSE,2.91,STEM,White,590,5,Consulting,Deny
3841,Female,FALSE,3.11,Humanities,White,690,7,Nonprofit/Gov,Deny
3842,Female,TRUE,3.3,STEM,International,670,4,Other,Deny
3843,Male,FALSE,3.02,Humanities,Asian,570,6,Technology,Deny
3844,Male,FALSE,3.17,Humanities,Other,620,5,Investment Banking,Deny
3845,Female,TRUE,3.35,Business,International,650,5,PE/VC,Deny
3846,Male,FALSE,3.37,Humanities,White,670,4,Health Care,Deny
3847,Male,FALSE,3.25,Humanities,Hispanic,690,5,PE/VC,Deny
3848,Female,TRUE,3.37,Humanities,International,570,4,Health Care,Deny
3849,Male,FALSE,3.26,Business,Black,630,5,Technology,Deny
3850,Male,FALSE,3.26,Humanities,Black,700,3,Nonprofit/Gov,Deny
3851,Male,FALSE,3.08,Humanities,Black,690,6,Nonprofit/Gov,Deny
3852,Male,FALSE,3.54,Humanities,Black,660,7,Technology,Deny
3853,Male,FALSE,3.37,STEM,Black,650,5,Technology,Deny
3854,Male,FALSE,3.29,Humanities,Asian,620,6,Consulting,Deny
3855,Male,FALSE,3.27,STEM,White,660,6,Nonprofit/Gov,Deny
3856,Female,FALSE,3.05,STEM,White,660,6,Technology,Deny
3857,Female,TRUE,3.54,Business,International,620,4,Consulting,Deny
3858,Male,FALSE,3.27,Humanities,Hispanic,680,5,Consulting,Deny
3859,Male,FALSE,3.16,STEM,White,670,5,Consulting,Deny
3860,Male,FALSE,3.29,Business,White,630,5,Financial Services,Deny
3861,Male,FALSE,3.41,STEM,Hispanic,690,2,Consulting,Deny
3862,Male,FALSE,3.26,STEM,White,680,4,Health Care,Admit
3863,Male,FALSE,3.22,Humanities,Black,650,5,Technology,Deny
3864,Male,FALSE,3.06,Business,Asian,690,5,Investment Management,Deny
3865,Male,TRUE,3.31,STEM,International,650,5,Financial Services,Deny
3866,Male,FALSE,3.08,Humanities,White,680,6,Other,Deny
3867,Male,TRUE,3.34,Humanities,International,590,5,Nonprofit/Gov,Deny
3868,Male,FALSE,3.25,STEM,White,660,5,Consulting,Deny
3869,Male,FALSE,3.08,Business,Asian,620,5,Financial Services,Deny
3870,Male,TRUE,3.16,STEM,International,680,5,Technology,Deny
3871,Male,FALSE,3.25,Humanities,Black,670,5,Technology,Deny
3872,Male,FALSE,3.35,STEM,White,650,6,Health Care,Deny
3873,Female,FALSE,3.11,Business,Asian,600,5,PE/VC,Deny
3874,Female,FALSE,3.51,Humanities,White,700,7,Consulting,Deny
3875,Female,FALSE,3.37,Humanities,Hispanic,690,6,Consulting,Admit
3876,Male,TRUE,3.11,Humanities,International,580,5,CPG,Deny
3877,Male,FALSE,3.48,Humanities,Asian,670,4,Consulting,Admit
3878,Male,FALSE,3.07,Humanities,Black,590,5,Consulting,Deny
3879,Female,FALSE,3.15,Business,White,610,5,Consulting,Deny
3880,Male,FALSE,3.21,Humanities,Black,580,6,Health Care,Deny
3881,Male,FALSE,3.54,Business,White,780,5,Energy,Admit
3882,Female,FALSE,3.27,Humanities,Black,590,4,PE/VC,Deny
3883,Female,FALSE,3.55,STEM,White,680,5,Financial Services,Admit
3884,Female,FALSE,3.21,Business,Hispanic,660,7,Health Care,Deny
3885,Male,TRUE,3.2,Business,International,670,5,Consulting,Deny
3886,Male,FALSE,3.68,Humanities,Asian,740,5,Other,Admit
3887,Male,TRUE,3.3,STEM,International,600,5,Media/Entertainment,Deny
3888,Female,FALSE,3.32,STEM,White,670,4,PE/VC,Deny
3889,Male,FALSE,3.31,Humanities,Other,650,6,Investment Banking,Deny
3890,Male,TRUE,3.32,Business,International,750,5,Health Care,Admit
3891,Male,FALSE,3.08,Humanities,White,590,5,Other,Deny
3892,Male,FALSE,3.27,Business,Black,710,6,Financial Services,Deny
3893,Female,FALSE,3.36,STEM,Asian,670,6,PE/VC,Deny
3894,Female,TRUE,3.17,Business,International,580,4,Real Estate,Deny
3895,Male,FALSE,3.29,Humanities,Black,630,5,Financial Services,Deny
3896,Female,FALSE,3.39,STEM,Asian,670,6,Consulting,Deny
3897,Male,TRUE,2.86,Business,International,600,5,Investment Banking,Deny
3898,Male,FALSE,3.33,STEM,Asian,670,6,Consulting,Deny
3899,Male,FALSE,3.16,Business,Black,660,5,Consulting,Deny
3900,Female,FALSE,3.12,Humanities,Asian,660,6,PE/VC,Deny
3901,Female,FALSE,3.22,Business,Asian,700,5,Nonprofit/Gov,Deny
3902,Female,FALSE,3.48,Business,White,770,6,Consulting,Deny
3903,Female,TRUE,3.15,STEM,International,690,4,CPG,Deny
3904,Female,FALSE,3.28,Humanities,Black,750,5,Other,Admit
3905,Female,FALSE,3.14,Humanities,White,590,6,Real Estate,Deny
3906,Male,TRUE,3.23,STEM,International,650,7,Investment Management,Deny
3907,Female,TRUE,3.32,Humanities,International,710,4,PE/VC,Deny
3908,Male,FALSE,3.29,STEM,Black,650,3,Consulting,Deny
3909,Female,FALSE,3.32,Business,Asian,620,6,Financial Services,Deny
3910,Female,FALSE,3.43,Humanities,White,670,7,PE/VC,Deny
3911,Male,FALSE,3.16,Humanities,Asian,600,6,Consulting,Deny
3912,Female,FALSE,3.24,Business,Other,570,4,Financial Services,Deny
3913,Male,FALSE,3.4,Humanities,Asian,680,7,CPG,Deny
3914,Male,TRUE,3.23,Humanities,International,630,6,Consulting,Deny
3915,Male,FALSE,3.06,Humanities,White,650,5,Consulting,Deny
3916,Female,FALSE,3.08,Business,Asian,610,5,Investment Banking,Deny
3917,Male,FALSE,3.14,Business,White,670,3,Consulting,Deny
3918,Male,FALSE,3.18,Business,Asian,660,4,Financial Services,Deny
3919,Male,FALSE,3.12,Humanities,Asian,600,4,Real Estate,Deny
3920,Male,TRUE,3.12,Humanities,International,620,5,Other,Deny
3921,Male,FALSE,3.13,Humanities,Black,680,6,Investment Banking,Deny
3922,Male,FALSE,3.22,Business,Black,680,6,Investment Management,Deny
3923,Male,FALSE,3.17,Business,Black,590,6,Financial Services,Deny
3924,Female,TRUE,3.2,Humanities,International,680,8,Investment Management,Deny
3925,Female,FALSE,3.16,Business,White,670,5,PE/VC,Deny
3926,Female,FALSE,3.41,Humanities,White,710,3,Consulting,Deny
3927,Female,FALSE,3.42,Humanities,Other,730,4,Health Care,Deny
3928,Male,TRUE,2.93,STEM,International,610,4,PE/VC,Deny
3929,Male,FALSE,3.19,Business,Asian,580,5,Nonprofit/Gov,Deny
3930,Female,TRUE,3.09,STEM,International,630,4,PE/VC,Deny
3931,Male,FALSE,3.39,Business,White,660,5,Consulting,Deny
3932,Male,FALSE,3.12,Humanities,White,600,5,Consulting,Deny
3933,Female,FALSE,3.3,Business,Asian,640,6,Consulting,Deny
3934,Female,FALSE,3.14,Humanities,Hispanic,660,5,Technology,Deny
3935,Female,FALSE,3.37,Business,White,710,7,Investment Management,Admit
3936,Female,FALSE,3.1,Business,Hispanic,670,5,Technology,Deny
3937,Male,FALSE,3.45,Business,Asian,690,5,Retail,Deny
3938,Male,TRUE,3.14,STEM,International,610,6,Investment Banking,Deny
3939,Male,TRUE,3.1,STEM,International,610,5,Consulting,Deny
3940,Female,TRUE,3.27,STEM,International,710,5,Investment Banking,Deny
3941,Male,FALSE,3.2,Humanities,Black,640,4,Financial Services,Deny
3942,Male,FALSE,3.28,Business,Asian,670,6,Real Estate,Deny
