gender,international,gpa,major,race,gmat,Work_exp,Work_industry,Age,Recomendation letter,Personal interview Score,Income,Marital status,Admission
Female,TRUE,3.44,Business,International,700,4,Investment Banking,29,Good,3,"$184,408.00 ",Unmarried,Deny
Male,FALSE,3.36,Humanities,Black,680,3,Nonprofit/Gov,32,Excellent,3,"$72,827.00 ",married,Deny
Female,FALSE,3.12,Humanities,Asian,620,4,Consulting,31,Excellent,4,"$196,730.00 ",Unmarried,Deny
Female,FALSE,3.46,STEM,Asian,750,3,Investment Management,25,Excellent,5,"$177,221.00 ",Unmarried,Deny
Female,FALSE,3.35,Humanities,White,700,6,Investment Banking,28,Excellent,5,"$157,912.00 ",Unmarried,Deny
Male,TRUE,3.27,STEM,International,640,6,Other,36,Excellent,5,"$48,615.00 ",married,Deny
Male,TRUE,2.86,Business,International,570,5,Consulting,34,Good,3,"$188,064.00 ",married,Deny
Female,TRUE,3.16,STEM,International,590,5,Other,37,Excellent,2,"$50,700.00 ",Unmarried,Deny
Male,FALSE,3.03,Humanities,White,660,6,Nonprofit/Gov,35,Excellent,5,"$67,841.00 ",married,Deny
Male,FALSE,3.15,Humanities,White,580,6,Consulting,37,Good,5,"$73,041.00 ",married,Deny
Male,FALSE,3.29,Business,White,620,6,Consulting,28,Excellent,3,"$102,376.00 ",married,Deny
Female,TRUE,3.59,Business,International,770,6,Consulting,31,Regular,2,"$80,238.00 ",married,Admit
Male,FALSE,3.39,Humanities,White,660,4,Consulting,28,Good,1,"$163,589.00 ",Unmarried,Deny
Male,FALSE,3.42,Humanities,White,670,6,Media/Entertainment,37,Good,5,"$99,628.00 ",Unmarried,Deny
Male,TRUE,3.11,STEM,International,680,4,Investment Banking,30,Good,4,"$176,576.00 ",married,Deny
Male,FALSE,3.24,STEM,White,640,5,Investment Banking,27,Good,4,"$180,575.00 ",married,Deny
Male,FALSE,3.21,Humanities,Asian,690,4,Technology,37,Excellent,1,"$137,020.00 ",married,Deny
Male,FALSE,3.19,STEM,Asian,720,5,PE/VC,32,Regular,3,"$384,436.00 ",Unmarried,Deny
Male,FALSE,3.42,Business,White,630,4,Consulting,30,Good,4,"$114,290.00 ",married,Deny
Female,FALSE,3.2,Humanities,Asian,650,5,Other,30,Good,3,"$42,385.00 ",Unmarried,Deny
Male,FALSE,3.35,STEM,White,650,7,Investment Banking,33,Excellent,3,"$188,607.00 ",Unmarried,Deny
Male,FALSE,3.06,Business,White,570,6,Nonprofit/Gov,27,Good,3,"$83,065.00 ",married,Deny
Male,TRUE,3.2,Business,International,690,4,Consulting,32,Excellent,4,"$91,350.00 ",married,Deny
Male,FALSE,3.06,STEM,White,580,5,Technology,27,Good,1,"$143,086.00 ",married,Deny
Female,FALSE,3.27,Business,Hispanic,680,4,Nonprofit/Gov,37,Good,3,"$81,853.00 ",married,Deny
Male,FALSE,3.27,Humanities,White,730,6,Investment Banking,36,Excellent,5,"$156,994.00 ",married,Admit
Female,FALSE,3.33,STEM,Hispanic,680,5,Investment Banking,34,Excellent,1,"$162,018.00 ",Unmarried,Admit
Female,FALSE,3.27,Business,Hispanic,720,5,PE/VC,35,Good,5,"$759,209.00 ",married,Admit
Female,TRUE,3.31,Business,International,670,6,Investment Banking,29,Good,4,"$164,950.00 ",married,Admit
Male,TRUE,3.15,Business,International,640,3,CPG,28,Excellent,5,"$87,123.00 ",married,Deny
Female,TRUE,3.41,STEM,International,680,4,PE/VC,27,Good,3,"$141,978.00 ",Unmarried,Deny
Male,FALSE,3.32,Business,Other,640,6,Consulting,29,Good,4,"$193,833.00 ",married,Deny
Male,FALSE,3.36,Business,White,680,3,PE/VC,31,Excellent,4,"$144,517.00 ",married,Deny
Male,TRUE,3.28,Business,International,670,5,Financial Services,35,Good,3,"$107,425.00 ",married,Deny
Male,FALSE,3.07,Humanities,Asian,570,5,Consulting,33,Good,5,"$158,006.00 ",Unmarried,Deny
Male,TRUE,3.55,Humanities,International,690,4,PE/VC,33,Excellent,4,"$296,934.00 ",married,Deny
Male,FALSE,3.45,STEM,White,700,7,Retail,37,Good,3,"$88,878.00 ",married,Deny
Male,TRUE,3.36,Business,International,670,5,Health Care,29,Good,4,"$74,892.00 ",married,Deny
Male,FALSE,3.08,STEM,Black,640,7,Financial Services,29,Regular,2,"$106,962.00 ",married,Deny
Male,FALSE,3.48,Humanities,White,750,5,Consulting,31,Good,5,"$126,882.00 ",married,Deny
Male,TRUE,3.19,STEM,International,680,3,Nonprofit/Gov,28,Good,5,"$85,577.00 ",married,Deny
Female,FALSE,2.89,Humanities,Black,580,6,Financial Services,30,Regular,2,"$94,296.00 ",married,Deny
Male,FALSE,3.3,Humanities,White,650,4,Other,35,Good,3,"$59,709.00 ",married,Deny
Female,FALSE,3.32,STEM,Asian,690,4,Nonprofit/Gov,33,Excellent,5,"$80,186.00 ",married,Deny
Female,TRUE,3.36,Business,International,720,5,Nonprofit/Gov,29,Excellent,5,"$67,156.00 ",married,Deny
Female,FALSE,3.04,Business,Black,570,5,Technology,28,Good,4,"$123,416.00 ",Unmarried,Deny
Male,FALSE,3.17,STEM,Asian,630,4,Consulting,29,Good,5,"$165,473.00 ",married,Deny
Male,FALSE,3.27,Business,Asian,610,4,Consulting,32,Good,1,"$150,944.00 ",married,Deny
Male,FALSE,3.25,STEM,Black,630,3,Consulting,36,Excellent,5,"$132,106.00 ",married,Deny
Male,FALSE,3.25,Business,White,610,4,Consulting,27,Excellent,1,"$118,878.00 ",married,Deny
Male,FALSE,3.24,STEM,Asian,680,4,Financial Services,37,Excellent,4,"$146,672.00 ",married,Deny
Male,FALSE,3.14,STEM,Hispanic,620,6,Other,28,Good,5,"$51,998.00 ",Unmarried,Deny
Male,TRUE,3.27,STEM,International,780,4,Consulting,31,Good,2,"$161,363.00 ",married,Admit
Male,FALSE,3.31,Business,Black,780,4,Technology,31,Excellent,5,"$126,307.00 ",married,Deny
Male,FALSE,3.25,Humanities,Black,620,7,Health Care,34,Good,4,"$94,974.00 ",Unmarried,Deny
Female,TRUE,3.01,Business,International,660,6,Financial Services,34,Excellent,5,"$109,633.00 ",Unmarried,Deny
Male,TRUE,3.35,Humanities,International,600,5,Other,36,Excellent,3,"$49,931.00 ",married,Deny
Male,FALSE,3.08,Humanities,Hispanic,660,5,Health Care,35,Good,5,"$81,360.00 ",Unmarried,Deny
Male,FALSE,3.27,Humanities,Asian,620,6,Financial Services,33,Excellent,2,"$103,869.00 ",married,Deny
Female,FALSE,3.12,STEM,White,570,3,Nonprofit/Gov,34,Good,3,"$66,595.00 ",Unmarried,Deny
Male,FALSE,3.3,STEM,Black,650,5,Technology,37,Good,3,"$147,212.00 ",Unmarried,Deny
Male,FALSE,3.2,Humanities,White,670,6,Nonprofit/Gov,34,Excellent,1,"$54,305.00 ",married,Deny
Female,FALSE,3.16,Humanities,Hispanic,570,6,Health Care,27,Excellent,5,"$97,762.00 ",Unmarried,Deny
Male,FALSE,2.98,STEM,Asian,570,5,CPG,29,Good,5,"$94,271.00 ",married,Deny
Female,FALSE,3.45,STEM,Black,720,4,Consulting,36,Excellent,2,"$116,720.00 ",Unmarried,Deny
Male,FALSE,3.23,STEM,Asian,690,7,Nonprofit/Gov,33,Good,4,"$65,803.00 ",married,Deny
Female,FALSE,3.21,Business,White,630,6,Consulting,30,Excellent,4,"$135,589.00 ",Unmarried,Deny
Male,TRUE,2.94,Humanities,International,610,5,Technology,26,Good,5,"$122,443.00 ",married,Deny
Male,FALSE,3.56,Humanities,Hispanic,740,5,Consulting,28,Good,5,"$99,885.00 ",married,Admit
Male,TRUE,3.05,Business,International,600,3,Consulting,29,Good,5,"$146,983.00 ",married,Deny
Female,FALSE,3.17,Business,Hispanic,610,7,Technology,31,Good,5,"$141,302.00 ",married,Deny
Male,TRUE,3.24,Humanities,International,640,5,Financial Services,27,Good,3,"$96,987.00 ",married,Deny
Male,TRUE,3.43,STEM,International,700,6,PE/VC,28,Good,4,"$580,174.00 ",married,Admit
Male,FALSE,3.07,Humanities,Asian,650,4,Consulting,27,Excellent,2,"$218,934.00 ",Unmarried,Deny
Male,FALSE,3.26,Humanities,White,590,7,CPG,35,Regular,2,"$90,457.00 ",married,Deny
Male,TRUE,2.9,Humanities,International,610,4,Investment Management,28,Excellent,4,"$196,713.00 ",married,Deny
Male,FALSE,3.3,Humanities,White,620,5,Consulting,37,Good,3,"$89,154.00 ",married,Deny
Male,FALSE,3.49,Business,Black,690,4,Health Care,25,Good,2,"$75,828.00 ",married,Deny
Male,FALSE,3.43,Humanities,White,710,5,Consulting,32,Good,5,"$123,774.00 ",married,Deny
Male,FALSE,3.29,STEM,Asian,700,5,PE/VC,32,Good,5,"$815,757.00 ",married,Deny
Male,FALSE,2.99,Business,White,570,5,Health Care,37,Good,3,"$86,670.00 ",married,Deny
Female,FALSE,3.43,Business,White,730,4,Nonprofit/Gov,34,Excellent,4,"$85,703.00 ",Unmarried,Admit
Male,FALSE,3.41,Humanities,White,760,4,Financial Services,26,Excellent,3,"$131,212.00 ",married,Admit
Male,FALSE,3.19,Business,White,670,4,CPG,28,Excellent,2,"$83,976.00 ",married,Deny
Female,FALSE,3.13,Humanities,Hispanic,770,4,Consulting,29,Excellent,4,"$93,780.00 ",married,Deny
Male,FALSE,3.3,STEM,White,650,7,Financial Services,32,Excellent,4,"$105,986.00 ",Unmarried,Deny
Female,FALSE,3.16,STEM,Black,590,6,PE/VC,28,Good,3,"$760,466.00 ",married,Deny
Male,FALSE,3.16,Humanities,Asian,680,7,Health Care,29,Good,3,"$97,642.00 ",married,Deny
Female,TRUE,3.26,Humanities,International,590,5,Investment Banking,33,Good,4,"$163,304.00 ",Unmarried,Deny
Male,FALSE,3.34,STEM,Asian,640,6,CPG,34,Good,4,"$95,241.00 ",Unmarried,Deny
Male,FALSE,2.97,STEM,Asian,590,4,PE/VC,26,Good,3,"$477,342.00 ",Unmarried,Deny
Male,TRUE,3.16,Business,International,700,6,Financial Services,33,Excellent,2,"$107,489.00 ",married,Deny
Male,FALSE,3.27,Humanities,Asian,580,5,Other,26,Regular,4,"$59,365.00 ",married,Deny
Male,FALSE,3.25,STEM,White,690,6,Consulting,27,Good,3,"$179,318.00 ",married,Deny
Female,FALSE,3.09,Humanities,Hispanic,640,6,Financial Services,37,Good,3,"$93,244.00 ",married,Deny
Female,TRUE,3.23,Humanities,International,640,4,PE/VC,31,Regular,3,"$703,204.00 ",Unmarried,Deny
Male,FALSE,3.53,Business,Hispanic,710,6,Consulting,32,Excellent,5,"$136,544.00 ",married,Deny
Female,FALSE,3.23,Humanities,Black,620,5,Real Estate,33,Excellent,4,"$92,516.00 ",Unmarried,Deny
Female,FALSE,3.04,Business,Hispanic,580,4,Consulting,28,Excellent,4,"$94,479.00 ",married,Deny
Male,FALSE,3.46,STEM,White,690,6,Consulting,32,Good,5,"$142,253.00 ",married,Admit
Male,FALSE,3.07,Business,White,620,5,Consulting,35,Good,1,"$103,798.00 ",married,Deny
Female,FALSE,3.09,Humanities,Black,640,4,Consulting,25,Good,1,"$102,676.00 ",married,Deny
Male,TRUE,3.34,Humanities,International,600,5,Nonprofit/Gov,34,Good,1,"$72,753.00 ",married,Deny
Female,FALSE,3.11,Business,Other,650,6,PE/VC,28,Good,1,"$340,746.00 ",married,Deny
Male,TRUE,3.35,Humanities,International,660,4,Financial Services,28,Excellent,2,"$101,524.00 ",married,Deny
Female,TRUE,2.93,Business,International,600,6,Consulting,28,Good,3,"$113,810.00 ",Unmarried,Deny
Male,FALSE,3.13,Business,Asian,630,3,Consulting,33,Excellent,5,"$162,394.00 ",married,Deny
Male,TRUE,3.47,STEM,International,690,5,Nonprofit/Gov,33,Good,4,"$86,546.00 ",married,Deny
Male,TRUE,3.44,Humanities,International,630,5,Consulting,32,Good,5,"$90,751.00 ",Unmarried,Deny
Female,FALSE,3.16,STEM,White,600,5,Consulting,29,Excellent,5,"$94,267.00 ",Unmarried,Deny
Male,FALSE,3.24,Business,White,590,4,Nonprofit/Gov,27,Excellent,4,"$63,738.00 ",married,Deny
Male,FALSE,3.17,STEM,White,580,6,Consulting,35,Excellent,3,"$159,738.00 ",married,Deny
Male,FALSE,3.17,Humanities,Black,610,5,Consulting,37,Good,1,"$184,587.00 ",married,Deny
Male,TRUE,3.34,Business,International,750,6,Financial Services,34,Good,3,"$142,628.00 ",Unmarried,Admit
Female,TRUE,3.54,STEM,International,770,5,Consulting,27,Excellent,4,"$78,305.00 ",married,Admit
Male,FALSE,3.42,Humanities,Hispanic,740,4,Financial Services,28,Excellent,4,"$91,592.00 ",married,Deny
Male,FALSE,3.2,Humanities,Asian,660,5,Consulting,26,Good,4,"$116,979.00 ",Unmarried,Deny
Female,FALSE,3.59,Humanities,White,740,5,Other,37,Excellent,4,"$88,613.00 ",Unmarried,Admit
Male,FALSE,2.98,Humanities,White,570,4,Consulting,36,Excellent,1,"$196,058.00 ",married,Deny
Male,FALSE,3.26,STEM,White,660,5,Investment Management,26,Excellent,5,"$149,709.00 ",Unmarried,Deny
Female,TRUE,3.43,Business,International,620,4,Consulting,36,Excellent,2,"$182,957.00 ",Unmarried,Deny
Male,FALSE,3.46,Business,Other,710,5,Health Care,31,Excellent,2,"$119,506.00 ",married,Deny
Female,FALSE,3.22,STEM,White,590,5,Energy,27,Excellent,3,"$109,123.00 ",Unmarried,Deny
Male,TRUE,3.1,STEM,International,620,6,Nonprofit/Gov,35,Good,4,"$83,818.00 ",married,Deny
Female,TRUE,3.11,Business,International,590,5,Technology,26,Good,4,"$125,985.00 ",married,Deny
Male,TRUE,3.27,Humanities,International,690,5,PE/VC,26,Excellent,5,"$447,550.00 ",married,Deny
Female,FALSE,3.06,Humanities,White,590,5,Health Care,36,Excellent,3,"$81,633.00 ",Unmarried,Deny
Male,TRUE,3.01,STEM,International,660,4,Investment Banking,32,Good,2,"$156,907.00 ",married,Deny
Female,FALSE,3.06,STEM,Black,620,5,PE/VC,37,Excellent,3,"$187,300.00 ",married,Deny
Male,FALSE,3.16,Humanities,Asian,670,4,Nonprofit/Gov,32,Excellent,5,"$62,735.00 ",Unmarried,Deny
Male,TRUE,3.16,Business,International,610,3,PE/VC,29,Good,4,"$321,463.00 ",married,Deny
Male,FALSE,3.04,STEM,Asian,570,6,Technology,37,Excellent,4,"$133,079.00 ",married,Deny
Male,FALSE,3.32,Humanities,Asian,740,4,Consulting,25,Excellent,3,"$218,102.00 ",married,Admit
Female,TRUE,3.13,Humanities,International,630,7,Consulting,36,Good,2,"$140,452.00 ",Unmarried,Deny
Male,TRUE,3.48,Business,International,660,6,Technology,34,Good,3,"$134,020.00 ",Unmarried,Admit
Female,FALSE,3.24,STEM,White,600,4,Other,28,Excellent,3,"$65,137.00 ",married,Deny
Male,TRUE,3.36,Business,International,770,4,PE/VC,32,Good,3,"$584,465.00 ",married,Admit
Male,TRUE,3.38,Humanities,International,640,4,Financial Services,33,Excellent,5,"$126,697.00 ",married,Deny
Female,FALSE,2.93,STEM,Black,590,6,Nonprofit/Gov,29,Excellent,2,"$67,391.00 ",Unmarried,Deny
Male,FALSE,3.17,STEM,Black,600,4,Consulting,36,Excellent,5,"$79,035.00 ",married,Deny
Male,FALSE,3.19,Humanities,Black,650,5,Consulting,27,Excellent,3,"$105,975.00 ",married,Deny
Female,FALSE,3.25,STEM,Black,620,5,Consulting,28,Good,1,"$132,699.00 ",Unmarried,Deny
Female,FALSE,2.96,Business,White,570,5,Real Estate,34,Good,4,"$192,005.00 ",married,Deny
Male,FALSE,3.26,Business,White,640,6,Investment Banking,35,Good,2,"$192,166.00 ",married,Deny
Female,TRUE,3.28,Business,International,680,3,Consulting,30,Excellent,5,"$83,635.00 ",married,Deny
Male,FALSE,3.25,Humanities,Black,620,6,Investment Banking,33,Excellent,4,"$193,144.00 ",Unmarried,Deny
Female,FALSE,3.12,Humanities,Black,680,4,Real Estate,31,Good,3,"$132,578.00 ",married,Deny
Female,FALSE,3.07,Humanities,White,570,5,PE/VC,27,Good,4,"$626,586.00 ",Unmarried,Deny
Male,TRUE,3.43,Humanities,International,780,5,Investment Banking,28,Good,5,"$192,389.00 ",Unmarried,Deny
Male,TRUE,3.13,Humanities,International,660,5,Investment Banking,37,Good,5,"$172,255.00 ",married,Deny
Male,TRUE,3.55,STEM,International,740,5,PE/VC,33,Good,4,"$220,060.00 ",Unmarried,Deny
Male,FALSE,3.44,Business,Hispanic,720,8,Technology,35,Good,4,"$139,709.00 ",married,Deny
Male,FALSE,3.44,STEM,Black,670,7,Nonprofit/Gov,28,Good,5,"$71,331.00 ",married,Deny
Female,TRUE,3.21,Humanities,International,650,4,Investment Banking,28,Excellent,5,"$171,270.00 ",Unmarried,Deny
Female,FALSE,3.25,STEM,White,640,7,Technology,35,Good,4,"$145,994.00 ",married,Deny
Male,FALSE,3.19,Humanities,Black,680,5,Health Care,37,Excellent,3,"$106,136.00 ",Unmarried,Deny
Female,TRUE,3.07,Humanities,International,570,6,Consulting,34,Good,5,"$172,369.00 ",married,Deny
Female,TRUE,3.13,Business,International,620,4,Investment Banking,36,Good,5,"$176,350.00 ",Unmarried,Deny
Male,TRUE,3.36,Business,International,620,5,PE/VC,30,Good,5,"$666,934.00 ",Unmarried,Deny
Male,TRUE,2.97,STEM,International,570,5,Investment Banking,26,Good,4,"$177,396.00 ",married,Deny
Male,FALSE,3.26,Humanities,Asian,700,4,Consulting,35,Excellent,1,"$112,270.00 ",married,Deny
Male,FALSE,3.11,STEM,Asian,630,5,Health Care,34,Good,5,"$90,532.00 ",Unmarried,Deny
Female,TRUE,3.21,Humanities,International,630,5,Investment Banking,34,Excellent,3,"$185,928.00 ",married,Deny
Female,TRUE,3.15,STEM,International,660,4,Other,35,Excellent,4,"$75,344.00 ",married,Deny
Male,TRUE,3.18,Humanities,International,630,6,Consulting,31,Excellent,4,"$127,581.00 ",married,Deny
Male,FALSE,3.43,Business,White,650,6,Consulting,33,Good,4,"$209,488.00 ",married,Deny
Female,FALSE,3.53,Humanities,Hispanic,780,6,Nonprofit/Gov,31,Good,5,"$50,926.00 ",married,Admit
Male,FALSE,3.21,Business,Asian,680,7,PE/VC,31,Excellent,5,"$217,703.00 ",married,Deny
Male,FALSE,3.14,Humanities,White,570,7,PE/VC,32,Excellent,4,"$175,063.00 ",married,Deny
Male,FALSE,3.27,STEM,Other,670,5,Financial Services,26,Excellent,2,"$99,643.00 ",married,Admit
Male,FALSE,3.59,Humanities,Black,760,4,PE/VC,33,Excellent,4,"$218,445.00 ",married,Deny
Female,FALSE,3.14,STEM,Hispanic,570,4,Consulting,37,Excellent,4,"$70,978.00 ",married,Deny
Male,FALSE,3.13,Humanities,Asian,690,3,PE/VC,31,Good,3,"$369,634.00 ",Unmarried,Deny
Female,FALSE,3.46,Business,Black,780,5,Investment Banking,32,Excellent,5,"$192,633.00 ",married,Deny
Female,FALSE,2.87,Humanities,White,570,5,PE/VC,27,Good,5,"$228,906.00 ",married,Deny
Female,FALSE,3.34,Business,Black,640,4,Consulting,27,Excellent,3,"$169,572.00 ",Unmarried,Deny
Female,FALSE,3.44,Humanities,White,750,5,PE/VC,37,Good,1,"$625,581.00 ",Unmarried,Deny
Female,FALSE,3.43,Humanities,White,780,5,Consulting,26,Excellent,5,"$97,431.00 ",Unmarried,Deny
Male,FALSE,2.97,Business,Black,580,6,Real Estate,31,Excellent,2,"$112,188.00 ",married,Deny
Male,FALSE,3.43,Humanities,Hispanic,760,7,Consulting,32,Good,1,"$156,286.00 ",Unmarried,Deny
Female,TRUE,3.11,Humanities,International,620,4,Technology,35,Excellent,1,"$140,757.00 ",married,Deny
Female,TRUE,3.24,STEM,International,740,5,Investment Management,33,Good,3,"$122,153.00 ",married,Admit
Female,TRUE,3.49,Business,International,680,3,PE/VC,33,Excellent,1,"$918,888.00 ",married,Admit
Male,FALSE,3.38,Humanities,White,720,5,Investment Banking,32,Good,5,"$160,656.00 ",married,Admit
Male,TRUE,3.04,STEM,International,590,5,Consulting,37,Good,5,"$79,780.00 ",Unmarried,Deny
Female,TRUE,3.52,Business,International,610,5,Consulting,31,Excellent,4,"$191,940.00 ",married,Deny
Female,FALSE,3.14,STEM,White,620,5,Technology,31,Excellent,1,"$146,653.00 ",Unmarried,Deny
Male,FALSE,3.19,Humanities,Other,670,5,Nonprofit/Gov,36,Excellent,3,"$87,171.00 ",married,Deny
Female,FALSE,3.12,Humanities,Asian,570,4,PE/VC,27,Good,5,"$720,039.00 ",married,Deny
Male,FALSE,3.02,Humanities,Asian,620,4,Consulting,27,Excellent,5,"$153,646.00 ",married,Deny
Female,TRUE,3.3,Humanities,International,720,4,Other,33,Good,5,"$89,611.00 ",Unmarried,Deny
Female,TRUE,3.07,Humanities,International,600,6,Technology,34,Excellent,4,"$122,986.00 ",married,Deny
Male,FALSE,3.19,STEM,Asian,670,4,Consulting,32,Excellent,3,"$158,535.00 ",married,Deny
Female,TRUE,3.29,Humanities,International,690,4,Technology,36,Excellent,4,"$125,998.00 ",Unmarried,Deny
Male,TRUE,3.36,STEM,International,720,6,Consulting,27,Excellent,4,"$151,278.00 ",married,Deny
Male,FALSE,3.28,STEM,White,650,5,PE/VC,29,Good,5,"$817,925.00 ",Unmarried,Deny
Female,FALSE,3.24,Humanities,Black,670,6,Technology,30,Excellent,4,"$135,788.00 ",Unmarried,Deny
Male,FALSE,3.42,STEM,White,640,5,Investment Banking,34,Excellent,3,"$191,880.00 ",married,Deny
Female,FALSE,3.37,Humanities,Asian,700,4,Health Care,34,Excellent,2,"$77,526.00 ",Unmarried,Deny
Male,FALSE,3.16,STEM,Asian,580,5,PE/VC,34,Good,3,"$942,579.00 ",married,Deny
Male,TRUE,3.1,Humanities,International,570,4,PE/VC,30,Good,4,"$938,688.00 ",married,Deny
Female,TRUE,3.23,STEM,International,650,6,Investment Banking,31,Good,3,"$159,173.00 ",married,Deny
Female,FALSE,3.03,Humanities,White,620,6,Nonprofit/Gov,30,Excellent,3,"$76,919.00 ",Unmarried,Deny
Male,TRUE,3.27,STEM,International,710,3,Nonprofit/Gov,32,Good,1,"$80,612.00 ",Unmarried,Deny
Male,FALSE,3.35,Humanities,Asian,660,5,Nonprofit/Gov,26,Good,1,"$71,108.00 ",married,Deny
Male,TRUE,3.38,Humanities,International,690,6,Consulting,30,Excellent,4,"$102,382.00 ",married,Deny
Male,FALSE,3.39,Humanities,White,650,5,PE/VC,31,Excellent,3,"$760,526.00 ",married,Deny
Male,FALSE,3.14,Business,Black,660,3,Investment Management,28,Excellent,3,"$119,351.00 ",Unmarried,Deny
Female,TRUE,3.3,STEM,International,650,4,Nonprofit/Gov,34,Good,4,"$55,420.00 ",Unmarried,Deny
Male,FALSE,3.13,STEM,Asian,650,5,Nonprofit/Gov,28,Excellent,4,"$84,067.00 ",married,Deny
Female,TRUE,3.13,Humanities,International,690,4,Nonprofit/Gov,25,Good,4,"$63,258.00 ",married,Deny
Female,FALSE,3.24,STEM,Asian,610,6,Consulting,37,Regular,5,"$171,630.00 ",married,Deny
Female,FALSE,3.23,STEM,Hispanic,680,5,Investment Banking,32,Good,3,"$175,012.00 ",married,Deny
Female,TRUE,3.06,Business,International,600,5,Investment Banking,32,Excellent,3,"$185,859.00 ",Unmarried,Deny
Male,TRUE,3.17,Business,International,580,7,Technology,28,Excellent,2,"$136,775.00 ",married,Deny
Female,FALSE,3.67,Humanities,Black,720,6,Consulting,27,Good,2,"$146,073.00 ",married,Admit
Female,FALSE,3.31,Humanities,White,690,5,Consulting,32,Excellent,3,"$165,889.00 ",married,Admit
Female,FALSE,2.87,STEM,White,610,6,Nonprofit/Gov,30,Excellent,2,"$72,974.00 ",married,Deny
Male,FALSE,3.25,Humanities,White,700,5,Investment Banking,27,Excellent,1,"$190,169.00 ",married,Deny
Female,FALSE,3.12,STEM,Asian,600,4,Consulting,36,Excellent,2,"$91,016.00 ",married,Deny
Female,FALSE,3.05,Humanities,Black,570,6,Nonprofit/Gov,37,Good,4,"$64,842.00 ",married,Deny
Male,TRUE,3.37,Humanities,International,630,6,Technology,37,Excellent,1,"$136,365.00 ",married,Deny
Male,FALSE,3.45,Business,White,770,7,Consulting,33,Good,3,"$129,196.00 ",married,Admit
Male,FALSE,3.03,Business,White,570,5,Media/Entertainment,32,Good,5,"$88,255.00 ",married,Deny
Female,FALSE,3.07,Business,White,680,6,Consulting,31,Excellent,4,"$194,323.00 ",Unmarried,Deny
